URL,letter,primary color,secondary colors,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_55_R_TC_46/2572,4872,2057,240/pct:40/0/default.jpg",,,,,54,55 R,2572,4872,2057,240,
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_57_R_TC_46/3332,952,325,330/pct:40/0/default.jpg",,,,,202,57 R,3332,952,325,330,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_176_V_TC_46/1937,2520,272,315/pct:40/0/default.jpg",,,,,10,176 V,1937,2520,272,315,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_15_R_TC_46/362,1467,210,242/pct:40/0/default.jpg",,,,,269,15 R,362,1467,210,242,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_190_V_TC_46/3375,5302,110,140/pct:40/0/default.jpg",,,,,48,190 V,3375,5302,110,140,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_265_V_TC_46/4632,1530,362,147/pct:40/0/default.jpg",,,,,271,265 V,4632,1530,362,147,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_078_V_TC_46/952,4722,57,645/pct:40/0/default.jpg",,,,,140,78 V,952,4722,57,645,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_012_V_TC_46/4215,2095,145,172/pct:40/0/default.jpg",,,,,92,12 V,4215,2095,145,172,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_155_R_TC_46/532,1962,65,102/pct:40/0/default.jpg",,,,,48,155 R,532,1962,65,102,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_355_R_TC_46/802,6925,160,245/pct:40/0/default.jpg",,,,,10,355 R,802,6925,160,245,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_096_V_TC_46/1245,632,487,465/pct:40/0/default.jpg",,,,,375,96 V,1245,632,487,465,
"https://stacks.stanford.edu/image/iiif/bq134cn1846%2F433_025_R_TC_46/2930,5925,87,287/pct:40/0/default.jpg",,,,,433,25 R,2930,5925,87,287,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_089_V_TC_46/4610,5562,127,170/pct:40/0/default.jpg",,,,,26,89 V,4610,5562,127,170,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_220_V_TC_46/347,612,247,495/pct:40/0/default.jpg",,,,,271,220 V,347,612,247,495,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_086_V_TC_46/1495,4027,100,112/pct:40/0/default.jpg",,,,,48,86 V,1495,4027,100,112,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_027_R_TC_46/2292,1867,290,175/pct:40/0/default.jpg",,,,,321,27 R,2292,1867,290,175,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_065_R_TC_46/2512,977,222,200/pct:40/0/default.jpg",,,,,321,65 R,2512,977,222,200,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_186_R_TC_46/1255,1705,260,275/pct:40/0/default.jpg",,,,,30,186 R,1255,1705,260,275,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_120_R_TC_46/615,3125,245,287/pct:40/0/default.jpg",,,,,269,120 R,615,3125,245,287,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_215_V_TC_46/1105,4377,287,302/pct:40/0/default.jpg",,,,,269,215 V,1105,4377,287,302,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_017_V_TC_46/757,3522,245,240/pct:40/0/default.jpg",,,,,505,17 V,757,3522,245,240,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_076_V_TC_46/3445,4300,185,287/pct:40/0/default.jpg",,,,,468,76 V,3445,4300,185,287,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_066_R_TC_46/4885,2237,27,282/pct:40/0/default.jpg",,,,,52,66 R,4885,2237,27,282,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_173_R_TC_46/1032,5310,210,312/pct:40/0/default.jpg",,,,,83,173 R,1032,5310,210,312,
"https://stacks.stanford.edu/image/iiif/bq134cn1846%2F433_087_V_TC_46/1242,4405,385,370/pct:40/0/default.jpg",,,,,433,87 V,1242,4405,385,370,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_003_V_TC_46/905,2320,372,292/pct:40/0/default.jpg",,,,,310,3 V,905,2320,372,292,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_171_R_TC_46/272,795,442,772/pct:40/0/default.jpg",,,,,273,171 R,272,795,442,772,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_139_R_TC_46/1800,2507,162,192/pct:40/0/default.jpg",,,,,468,139 R,1800,2507,162,192,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_81_V_TC_46/3775,4990,237,222/pct:40/0/default.jpg",,,,,54,81 V,3775,4990,237,222,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_231_V_TC_46/4077,2112,150,152/pct:40/0/default.jpg",,,,,10,231 V,4077,2112,150,152,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_174_V_TC_46/1832,2897,200,137/pct:40/0/default.jpg",,,,,485,174 V,1832,2897,200,137,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_138_R_TC_46/4615,4047,160,130/pct:40/0/default.jpg",,,,,45,138 R,4615,4047,160,130,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_052_R_TC_46/220,3407,482,1652/pct:40/0/default.jpg",,,,,10,52 R,220,3407,482,1652,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_045_TC_46/1777,282,157,200/pct:40/0/default.jpg",,,,,51,45,1777,282,157,200,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_612_R_TC_46/655,1932,142,192/pct:40/0/default.jpg",,,,,484,612 R,655,1932,142,192,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_134_V_TC_46/475,6272,197,172/pct:40/0/default.jpg",,,,,271,134 V,475,6272,197,172,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_22_R_TC_46/2740,5430,432,500/pct:40/0/default.jpg",,,,,94,22 R,2740,5430,432,500,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_073_V_TC_46/1307,1415,200,240/pct:40/0/default.jpg",,,,,468,73 V,1307,1415,200,240,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_156_R_TC_46/1325,1562,200,185/pct:40/0/default.jpg",,,,,273,156 R,1325,1562,200,185,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_046_V_TC_46/1040,3527,227,160/pct:40/0/default.jpg",,,,,468,46 V,1040,3527,227,160,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_157_V_TC_46/2195,5012,182,127/pct:40/0/default.jpg",,,,,485,157 V,2195,5012,182,127,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_167_V_TC_46/822,2810,375,632/pct:40/0/default.jpg",,,,,270,167 V,822,2810,375,632,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_25_R_TC_46/2722,4087,310,515/pct:40/0/default.jpg",,,,,94,25 R,2722,4087,310,515,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_181_R_TC_46/887,4112,205,132/pct:40/0/default.jpg",,,,,485,181 R,887,4112,205,132,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_259_V_TC_46/3090,3487,187,165/pct:40/0/default.jpg",,,,,463,259 V,3090,3487,187,165,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_123_V_TC_46/1845,5570,200,282/pct:40/0/default.jpg",,,,,10,123 V,1845,5570,200,282,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_131_R_TC_46/917,4145,292,175/pct:40/0/default.jpg",,,,,321,131 R,917,4145,292,175,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_004_V_TC_46/912,2650,290,150/pct:40/0/default.jpg",,,,,321,4 V,912,2650,290,150,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_109_R_TC_46/112,990,170,255/pct:40/0/default.jpg",,,,,505,109 R,112,990,170,255,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_105_V_TC_46/770,4145,605,455/pct:40/0/default.jpg",,,,,270,105 V,770,4145,605,455,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_068_V_TC_46/2710,7225,325,200/pct:40/0/default.jpg",,,,,10,68 V,2710,7225,325,200,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_214_V_TC_46/3140,4725,90,242/pct:40/0/default.jpg",,,,,49,214 V,3140,4725,90,242,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_018_R_TC_46/240,3002,217,297/pct:40/0/default.jpg",,,,,505,18 R,240,3002,217,297,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_111_V_TC_46/1880,5480,170,240/pct:40/0/default.jpg",,,,,62,111 V,1880,5480,170,240,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_55_R_TC_46/785,2867,397,347/pct:40/0/default.jpg",,,,,27,55 R,785,2867,397,347,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_117_R_TC_46/4245,5592,630,350/pct:40/0/default.jpg",,,,,58,117 R,4245,5592,630,350,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_301_R_TC_46/3455,3655,162,155/pct:40/0/default.jpg",,,,,10,301 R,3455,3655,162,155,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_112_R_TC_46/502,645,87,167/pct:40/0/default.jpg",,,,,317,112 R,502,645,87,167,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_073_R_TC_46/347,4285,255,342/pct:40/0/default.jpg",,,,,397,73 R,347,4285,255,342,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_331_R_TC_46/480,825,52,137/pct:40/0/default.jpg",,,,,484,331 R,480,825,52,137,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_095_V_TC_46/440,2445,115,157/pct:40/0/default.jpg",,,,,628,95 V,440,2445,115,157,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_203_V_TC_46/1947,1070,302,285/pct:40/0/default.jpg",,,,,10,203 V,1947,1070,302,285,
"https://stacks.stanford.edu/image/iiif/tr552jm2166%2F312_280_TC_46/1352,822,572,635/pct:40/0/default.jpg",,,,,312,280,1352,822,572,635,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_163_R_TC_46/152,5775,240,385/pct:40/0/default.jpg",,,,,131,163 R,152,5775,240,385,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_052_V_TC_46/1797,362,152,172/pct:40/0/default.jpg",,,,,469,52 V,1797,362,152,172,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_192_V_TC_46/1105,4282,240,140/pct:40/0/default.jpg",,,,,321,192 V,1105,4282,240,140,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_032_V_TC_46/1362,5582,215,220/pct:40/0/default.jpg",,,,,397,32 V,1362,5582,215,220,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_090_R_TC_46/2670,527,445,505/pct:40/0/default.jpg",,,,,313,90 R,2670,527,445,505,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_121_TC_46/997,3495,215,180/pct:40/0/default.jpg",,,,,51,121,997,3495,215,180,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_11_R_TC_46/130,807,1555,1165/pct:40/0/default.jpg",,,,,31,11 R,130,807,1555,1165,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_108_R_TC_46/740,4560,102,110/pct:40/0/default.jpg",,,,,48,108 R,740,4560,102,110,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_124_R_TC_46/3172,4547,42,130/pct:40/0/default.jpg",,,,,26,124 R,3172,4547,42,130,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_149_V_TC_46/740,1547,292,147/pct:40/0/default.jpg",,,,,321,149 V,740,1547,292,147,
"https://stacks.stanford.edu/image/iiif/qq824qn0842%2F318_167_TC_46/2430,310,52,292/pct:40/0/default.jpg",,,,,318,167,2430,310,52,292,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_180_R_TC_46/3650,4937,187,182/pct:40/0/default.jpg",,,,,75,180 R,3650,4937,187,182,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_41_V_TC_46/1152,665,110,110/pct:40/0/default.jpg",,,,,186,41 V,1152,665,110,110,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_361_V_TC_46/3135,1162,162,215/pct:40/0/default.jpg",,,,,10,361 V,3135,1162,162,215,
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_008a_V_TC_46/2015,6255,362,165/pct:40/0/default.jpg",,,,,46,8a V,2015,6255,362,165,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_146_V_TC_46/2627,5115,135,157/pct:40/0/default.jpg",,,,,75,146 V,2627,5115,135,157,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_020_R_TC_46/2202,947,180,192/pct:40/0/default.jpg",,,,,468,20 R,2202,947,180,192,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_47_R_TC_46/522,2892,225,250/pct:40/0/default.jpg",,,,,269,47 R,522,2892,225,250,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_061_V_TC_46/1932,2882,285,427/pct:40/0/default.jpg",,,,,10,61 V,1932,2882,285,427,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_102_V_TC_46/650,3490,227,935/pct:40/0/default.jpg",,,,,319,102 V,650,3490,227,935,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_35_V_TC_46/1962,6040,127,245/pct:40/0/default.jpg",,,,,94,35 V,1962,6040,127,245,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_201_V_TC_46/1917,2300,260,122/pct:40/0/default.jpg",,,,,321,201 V,1917,2300,260,122,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_131_V_TC_46/1732,2772,277,162/pct:40/0/default.jpg",,,,,321,131 V,1732,2772,277,162,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_24_R_TC_46/2030,282,115,160/pct:40/0/default.jpg",,,,,49,24 R,2030,282,115,160,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_089_R_TC_46/1722,3297,280,247/pct:40/0/default.jpg",,,,,468,89 R,1722,3297,280,247,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_106_V_TC_46/907,2452,310,167/pct:40/0/default.jpg",,,,,136,106 V,907,2452,310,167,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_274_R_TC_46/1682,3737,65,782/pct:40/0/default.jpg",,,,,463,274 R,1682,3737,65,782,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_068_R_TC_46/1992,422,217,112/pct:40/0/default.jpg",,,,,437,68 R,1992,422,217,112,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_268_R_TC_46/2035,270,210,302/pct:40/0/default.jpg",,,,,49,268 R,2035,270,210,302,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_016_V_TC_46/2172,3030,762,402/pct:40/0/default.jpg",,,,,10,16 V,2172,3030,762,402,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_664_R_TC_46/87,2532,172,172/pct:40/0/default.jpg",,,,,484,664 R,87,2532,172,172,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_095_R_TC_46/4007,2995,195,212/pct:40/0/default.jpg",,,,,271,95 R,4007,2995,195,212,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_126_V_TC_46/3460,1855,250,337/pct:40/0/default.jpg",,,,,131,126 V,3460,1855,250,337,
"https://stacks.stanford.edu/image/iiif/nt685jr6866%2F393_1_R_TC_46/2472,1112,175,502/pct:40/0/default.jpg",,,,,393,1 R,2472,1112,175,502,
"https://stacks.stanford.edu/image/iiif/bx369vf7033%2F288_84_V_TC_46/3297,6282,220,375/pct:40/0/default.jpg",,,,,288,84 V,3297,6282,220,375,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_357_R_TC_46/2330,452,82,120/pct:40/0/default.jpg",,,,,463,357 R,2330,452,82,120,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_198_V_TC_46/3460,2907,147,145/pct:40/0/default.jpg",,,,,45,198 V,3460,2907,147,145,
"https://stacks.stanford.edu/image/iiif/fr670md2824%2F303_265_TC_46/235,287,287,267/pct:40/0/default.jpg",,,,,303,265,235,287,287,267,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_133_V_TC_46/1012,5802,107,402/pct:40/0/default.jpg",,,,,58,133 V,1012,5802,107,402,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_142_R_TC_46/3042,2397,290,212/pct:40/0/default.jpg",,,,,321,142 R,3042,2397,290,212,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_148_R_TC_46/2540,1422,190,202/pct:40/0/default.jpg",,,,,10,148 R,2540,1422,190,202,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_184_V_TC_46/1675,567,190,145/pct:40/0/default.jpg",,,,,485,184 V,1675,567,190,145,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_87_V_TC_46/3937,3242,397,660/pct:40/0/default.jpg",,,,,94,87 V,3937,3242,397,660,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_143_V_TC_46/4052,3417,110,152/pct:40/0/default.jpg",,,,,10,143 V,4052,3417,110,152,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_198_V_TC_46/2865,4682,130,222/pct:40/0/default.jpg",,,,,316,198 V,2865,4682,130,222,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_164_V_TC_46/1140,4692,275,327/pct:40/0/default.jpg",,,,,47,164 V,1140,4692,275,327,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_195_TC_46/2870,4777,235,272/pct:40/0/default.jpg",,,,,51,195,2870,4777,235,272,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_175_R_TC_46/1285,282,45,90/pct:40/0/default.jpg",,,,,48,175 R,1285,282,45,90,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_054_R_TC_46/1565,2217,120,142/pct:40/0/default.jpg",,,,,406,54 R,1565,2217,120,142,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_3_R_TC_46/355,3045,117,167/pct:40/0/default.jpg",,,,,186,3 R,355,3045,117,167,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_138_V_TC_46/770,2307,105,310/pct:40/0/default.jpg",,,,,469,138 V,770,2307,105,310,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_128_V_TC_46/3897,1365,170,125/pct:40/0/default.jpg",,,,,437,128 V,3897,1365,170,125,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_102_V_TC_46/1052,942,135,170/pct:40/0/default.jpg",,,,,136,102 V,1052,942,135,170,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_116_V_TC_46/2362,2632,372,362/pct:40/0/default.jpg",,,,,62,116 V,2362,2632,372,362,
"https://stacks.stanford.edu/image/iiif/kh542wm7507%2F337_64_V_TC_46/1442,4325,175,267/pct:40/0/default.jpg",,,,,337,64 V,1442,4325,175,267,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_159_V_TC_46/765,1525,120,452/pct:40/0/default.jpg",,,,,48,159 V,765,1525,120,452,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_197_V_TC_46/2840,867,275,150/pct:40/0/default.jpg",,,,,49,197 V,2840,867,275,150,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_639_V_TC_46/2480,3992,205,130/pct:40/0/default.jpg",,,,,484,639 V,2480,3992,205,130,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_87_R_TC_46/1130,1942,275,127/pct:40/0/default.jpg",,,,,49,87 R,1130,1942,275,127,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_164_TC_46/3225,1130,160,190/pct:40/0/default.jpg",,,,,51,164,3225,1130,160,190,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_61_V_TC_46/2405,2127,222,165/pct:40/0/default.jpg",,,,,161,61 V,2405,2127,222,165,
"https://stacks.stanford.edu/image/iiif/bx369vf7033%2F288_15_V_TC_46/3205,3257,165,292/pct:40/0/default.jpg",,,,,288,15 V,3205,3257,165,292,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_124_R_TC_46/2812,7045,522,575/pct:40/0/default.jpg",,,,,94,124 R,2812,7045,522,575,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_093_V_TC_46/2175,4165,267,207/pct:40/0/default.jpg",,,,,321,93 V,2175,4165,267,207,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_242_R_TC_46/4532,6935,270,290/pct:40/0/default.jpg",,,,,45,242 R,4532,6935,270,290,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_104_V_TC_46/3532,485,162,417/pct:40/0/default.jpg",,,,,437,104 V,3532,485,162,417,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_369_R_TC_46/1910,4267,270,250/pct:40/0/default.jpg",,,,,271,369 R,1910,4267,270,250,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_150_R_TC_46/1965,1345,132,105/pct:40/0/default.jpg",,,,,437,150 R,1965,1345,132,105,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_168_R_TC_46/915,3232,120,140/pct:40/0/default.jpg",,,,,130,168 R,915,3232,120,140,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_207_V_TC_46/1780,4247,60,227/pct:40/0/default.jpg",,,,,75,207 V,1780,4247,60,227,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_059_R_TC_46/1292,3642,402,357/pct:40/0/default.jpg",,,,,462,59 R,1292,3642,402,357,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_141_V_TC_46/2285,3180,200,452/pct:40/0/default.jpg",,,,,161,141 V,2285,3180,200,452,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_186_V_TC_46/1097,612,112,232/pct:40/0/default.jpg",,,,,4,186 V,1097,612,112,232,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_145_R_TC_46/2112,1030,662,692/pct:40/0/default.jpg",,,,,135,145 R,2112,1030,662,692,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_13_V_TC_46/1007,705,245,537/pct:40/0/default.jpg",,,,,267,13 V,1007,705,245,537,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_112_R_TC_46/3167,4762,507,232/pct:40/0/default.jpg",,,,,463,112 R,3167,4762,507,232,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_101_V_TC_46/1815,5365,207,120/pct:40/0/default.jpg",,,,,49,101 V,1815,5365,207,120,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_125_R_TC_46/212,475,125,122/pct:40/0/default.jpg",,,,,505,125 R,212,475,125,122,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_201_V_TC_46/1990,617,302,530/pct:40/0/default.jpg",,,,,327,201 V,1990,617,302,530,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_030_R_TC_46/3997,2885,122,1102/pct:40/0/default.jpg",,,,,92,30 R,3997,2885,122,1102,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_271_R_TC_46/2895,2812,107,150/pct:40/0/default.jpg",,,,,10,271 R,2895,2812,107,150,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_039_V_TC_46/1285,1970,380,385/pct:40/0/default.jpg",,,,,375,39 V,1285,1970,380,385,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_064_V_TC_46/840,727,112,495/pct:40/0/default.jpg",,,,,469,64 V,840,727,112,495,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_192_R_TC_46/2085,6067,102,215/pct:40/0/default.jpg",,,,,4,192 R,2085,6067,102,215,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_037_R_TC_46/337,1442,360,282/pct:40/0/default.jpg",,,,,313,37 R,337,1442,360,282,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_187_R_TC_46/30,6300,287,335/pct:40/0/default.jpg",,,,,485,187 R,30,6300,287,335,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_204_R_TC_46/4522,6947,190,170/pct:40/0/default.jpg",,,,,45,204 R,4522,6947,190,170,
"https://stacks.stanford.edu/image/iiif/kz798mq9330%2F439_145_V_TC_46/182,2592,175,407/pct:40/0/default.jpg",,,,,439,145 V,182,2592,175,407,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_196_R_TC_46/792,1342,265,125/pct:40/0/default.jpg",,,,,321,196 R,792,1342,265,125,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_247_R_TC_46/2535,2622,460,535/pct:40/0/default.jpg",,,,,2III,247 R,2535,2622,460,535,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_227_V_TC_46/935,3550,67,102/pct:40/0/default.jpg",,,,,275,227 V,935,3550,67,102,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_049_V_TC_46/1147,432,45,147/pct:40/0/default.jpg",,,,,438,49 V,1147,432,45,147,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_138_V_TC_46/2810,2110,262,132/pct:40/0/default.jpg",,,,,321,138 V,2810,2110,262,132,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_195_R_TC_46/2920,6302,185,180/pct:40/0/default.jpg",,,,,10,195 R,2920,6302,185,180,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_84_R_TC_46/2247,2352,375,570/pct:40/0/default.jpg",,,,,139,84 R,2247,2352,375,570,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_158_V_TC_46/3077,2467,432,457/pct:40/0/default.jpg",,,,,139,158 V,3077,2467,432,457,
"https://stacks.stanford.edu/image/iiif/rb035hx9922%2F67_64_V_TC_46/3165,5470,915,930/pct:40/0/default.jpg",,,,,67,64 V,3165,5470,915,930,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_139_V_TC_46/1027,4772,107,345/pct:40/0/default.jpg",,,,,400,139 V,1027,4772,107,345,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_4_R_TC_46/690,1482,165,217/pct:40/0/default.jpg",,,,,273,4 R,690,1482,165,217,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_2_V_TC_46/1470,4672,372,570/pct:40/0/default.jpg",,,,,94,2 V,1470,4672,372,570,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_076_V_TC_46/600,6302,70,1085/pct:40/0/default.jpg",,,,,52,76 V,600,6302,70,1085,
"https://stacks.stanford.edu/image/iiif/yk433sj8017%2F196_066_TC_46/697,2042,335,300/pct:40/0/default.jpg",,,,,196,66,697,2042,335,300,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_025_V_TC_46/2340,2472,392,375/pct:40/0/default.jpg",,,,,310,25 V,2340,2472,392,375,
