"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_217_R_TC_46/622,1160,3102,202/pct:40/0/default.jpg",622,1160,83,217 R,3102,202,,,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_160_R_TC_46/1395,2792,782,122/pct:40/0/default.jpg",1395,2792,295,160 R,782,122,,,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_149_R_TC_46/2785,4510,1805,120/pct:40/0/default.jpg",2785,4510,52,149 R,1805,120,,,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_18_TC_46/1460,1970,2242,245/pct:40/0/default.jpg",1460,1970,163,18,2242,245,,,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_020_V_TC_46/3507,4317,235,70/pct:40/0/default.jpg",3507,4317,55,20 V,235,70,1,1,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_202_R_TC_46/1537,1442,302,135/pct:40/0/default.jpg",1537,1442,480,202 R,302,135,1,2,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvii_R_TC_46/1652,3067,1005,90/pct:40/0/default.jpg",1652,3067,22,xvii R,1005,90,1,2,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_005_R_TC_46/362,5715,547,147/pct:40/0/default.jpg",362,5715,4,5 R,547,147,1,4,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_653_R_TC_46/2767,4250,240,107/pct:40/0/default.jpg",2767,4250,484,653 R,240,107,1,2,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_347_R_TC_46/3810,2540,502,122/pct:40/0/default.jpg",3810,2540,271,347 R,502,122,,,
"https://stacks.stanford.edu/image/iiif/qq824qn0842%2F318_167_TC_46/567,4010,802,232/pct:40/0/default.jpg",567,4010,318,167,802,232,1,2,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_24_V_TC_46/3422,2810,1897,167/pct:40/0/default.jpg",3422,2810,131,24 V,1897,167,,,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_072_V_TC_46/3220,6715,382,130/pct:40/0/default.jpg",3220,6715,3,72 V,382,130,1,3,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_31_R_TC_46/3877,6297,1077,165/pct:40/0/default.jpg",3877,6297,94,31 R,1077,165,,,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_468_TC_46/2922,4407,330,80/pct:40/0/default.jpg",2922,4407,265,468,330,80,1,2,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_64_R_TC_46/3367,4287,1020,137/pct:40/0/default.jpg",3367,4287,30,64 R,1020,137,,,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_109_V_TC_46/2377,5607,610,107/pct:40/0/default.jpg",2377,5607,150,109 V,610,107,,,
"https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_035_R_TC_46/275,1782,615,162/pct:40/0/default.jpg",275,1782,404,35 R,615,162,1,3,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_260_R_TC_46/2717,1332,942,110/pct:40/0/default.jpg",2717,1332,10,260 R,942,110,,,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_281_R_TC_46/2547,3185,1802,170/pct:40/0/default.jpg",2547,3185,2III,281 R,1802,170,,,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iii_V_TC_46/760,4447,1175,107/pct:40/0/default.jpg",760,4447,22,iii V,1175,107,1,2,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_23_V_TC_46/4907,4362,455,115/pct:40/0/default.jpg",4907,4362,204,23 V,455,115,1,1,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_195_R_TC_46/2755,6650,835,100/pct:40/0/default.jpg",2755,6650,52,195 R,835,100,,,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_153_R_TC_46/612,5962,677,117/pct:40/0/default.jpg",612,5962,10,153 R,677,117,,,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_88_V_TC_46/1452,4172,1175,160/pct:40/0/default.jpg",1452,4172,50,88 V,1175,160,1,2,
"https://stacks.stanford.edu/image/iiif/nt685jr6866%2F393_49_R_TC_46/295,4752,1005,200/pct:40/0/default.jpg",295,4752,393,49 R,1005,200,1,2,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iv_R_TC_46/252,4897,1270,117/pct:40/0/default.jpg",252,4897,22,iv R,1270,117,1,2,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_451_TC_46/2212,3327,380,182/pct:40/0/default.jpg",2212,3327,162,451,380,182,1,2,
"https://stacks.stanford.edu/image/iiif/kc116ss6676%2F442_148_TC_46/1987,1545,1345,175/pct:40/0/default.jpg",1987,1545,442,148,1345,175,1,,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_203_V_TC_46/2705,6480,462,122/pct:40/0/default.jpg",2705,6480,16II,203 V,462,122,1,,
"https://stacks.stanford.edu/image/iiif/qt651bq6363%2F466_089_TC_46/1757,320,672,187/pct:40/0/default.jpg",1757,320,466,89,672,187,1,3,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_162_V_TC_46/1492,4325,420,90/pct:40/0/default.jpg",1492,4325,327,162 V,420,90,1,,
"https://stacks.stanford.edu/image/iiif/wd443nz9456%2F012_109_V_TC_46/1710,4695,632,275/pct:40/0/default.jpg",1710,4695,12,109 V,632,275,1,2,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_028_V_TC_46/1320,4927,555,67/pct:40/0/default.jpg",1320,4927,55,28 V,555,67,1,1,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_065_R_TC_46/1522,3777,1185,122/pct:40/0/default.jpg",1522,3777,511,65 R,1185,122,1,2,
"https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_107_R_TC_46/1012,3687,1597,120/pct:40/0/default.jpg",1012,3687,416,107 R,1597,120,1,2,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_099_TC_46/940,2832,682,160/pct:40/0/default.jpg",940,2832,265,99,682,160,1,2,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_087_R_TC_46/450,6725,415,127/pct:40/0/default.jpg",450,6725,397,87 R,415,127,1,2,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_034_R_TC_46/2730,7210,1400,150/pct:40/0/default.jpg",2730,7210,52,34 R,1400,150,,,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_166_V_TC_46/2357,6905,980,112/pct:40/0/default.jpg",2357,6905,52,166 V,980,112,,,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_045_V_TC_46/3540,2202,1715,190/pct:40/0/default.jpg",3540,2202,313,45 V,1715,190,,,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_9_V_TC_46/2035,4077,1067,162/pct:40/0/default.jpg",2035,4077,131,9 V,1067,162,,,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_31_R_TC_46/597,7030,3557,165/pct:40/0/default.jpg",597,7030,269,31 R,3557,165,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_117_V_TC_46/3130,3197,160,55/pct:40/0/default.jpg",3130,3197,136,117 V,160,55,1,2,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_117_TC_46/417,3227,1177,112/pct:40/0/default.jpg",417,3227,66A,117,1177,112,,,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_72_V_TC_46/1512,4422,1477,177/pct:40/0/default.jpg",1512,4422,269,72 V,1477,177,1,2,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_085_V_TC_46/1295,5062,1835,122/pct:40/0/default.jpg",1295,5062,52,85 V,1835,122,,,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_002_V_TC_46/3190,1485,317,105/pct:40/0/default.jpg",3190,1485,321,2 V,317,105,1,1,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_184_V_TC_46/2645,2030,630,125/pct:40/0/default.jpg",2645,2030,16II,184 V,630,125,,,
"https://stacks.stanford.edu/image/iiif/vb856kp8798%2F002II_208_V_TC_46/2487,1770,565,155/pct:40/0/default.jpg",2487,1770,2II,208 V,565,155,1,3,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_18_V_TC_46/1840,5790,3350,275/pct:40/0/default.jpg",1840,5790,373,18 V,3350,275,1,2,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_201_V_TC_46/2017,6072,207,102/pct:40/0/default.jpg",2017,6072,75,201 V,207,102,1,1,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_261_R_TC_46/3202,3735,647,97/pct:40/0/default.jpg",3202,3735,75,261 R,647,97,1,1,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_155_R_TC_46/2615,3425,587,72/pct:40/0/default.jpg",2615,3425,55,155 R,587,72,1,1,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_49_R_TC_46/880,3575,3502,165/pct:40/0/default.jpg",880,3575,269,49 R,3502,165,1,2,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_146_V_TC_46/4810,5635,487,172/pct:40/0/default.jpg",4810,5635,54,146 V,487,172,1,1,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_138_V_TC_46/2497,637,517,102/pct:40/0/default.jpg",2497,637,26,138 V,517,102,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_055_R_TC_46/3047,1110,1187,217/pct:40/0/default.jpg",3047,1110,425,55 R,1187,217,1,4,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_037_R_TC_46/697,4717,1202,117/pct:40/0/default.jpg",697,4717,10,37 R,1202,117,,,
