URL,letter,primary color,secondary colors,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_141_V_TC_46/562,5337,597,1175/pct:40/0/default.jpg",,,,,16II,141 V,562,5337,597,1175,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_113_R_TC_46/2350,3832,902,1172/pct:40/0/default.jpg",,,,,11,113 R,2350,3832,902,1172,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_187_R_TC_46/270,1342,892,1277/pct:40/0/default.jpg",,,,,83,187 R,270,1342,892,1277,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_166_R_TC_46/1272,695,367,367/pct:40/0/default.jpg",,,,,4,166 R,1272,695,367,367,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_055_V_TC_46/3605,3272,285,475/pct:40/0/default.jpg",,,,,29,55 V,3605,3272,285,475,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_211_R_TC_46/1595,682,392,800/pct:40/0/default.jpg",,,,,321,211 R,1595,682,392,800,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_140_V_TC_46/1462,2075,497,1087/pct:40/0/default.jpg",,,,,72,140 V,1462,2075,497,1087,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_113_R_TC_46/200,2945,532,510/pct:40/0/default.jpg",,,,,75,113 R,200,2945,532,510,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_77_V_TC_46/830,2092,1307,2745/pct:40/0/default.jpg",,,,,273,77 V,830,2092,1307,2745,
"https://stacks.stanford.edu/image/iiif/qt651bq6363%2F466_057_TC_46/2,2522,317,502/pct:40/0/default.jpg",,,,,466,57,2,2522,317,502,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_272_R_TC_46/1665,772,377,702/pct:40/0/default.jpg",,,,,463,272 R,1665,772,377,702,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_028_R_TC_46/2,2277,930,1392/pct:40/0/default.jpg",,,,,400,28 R,2,2277,930,1392,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_150_R_TC_46/2202,2347,750,1217/pct:40/0/default.jpg",,,,,295,150 R,2202,2347,750,1217,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_563_R_TC_46/1547,2805,615,825/pct:40/0/default.jpg",,,,,484,563 R,1547,2805,615,825,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_125_TC_46/327,4907,335,427/pct:40/0/default.jpg",,,,,51,125,327,4907,335,427,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_203_V_TC_46/3625,4490,435,1592/pct:40/0/default.jpg",,,,,49,203 V,3625,4490,435,1592,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_24_R_TC_46/2182,4330,542,345/pct:40/0/default.jpg",,,,,49,24 R,2182,4330,542,345,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_107_V_TC_46/3122,2120,435,2565/pct:40/0/default.jpg",,,,,485,107 V,3122,2120,435,2565,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_196_V_TC_46/3242,3600,622,1205/pct:40/0/default.jpg",,,,,27,196 V,3242,3600,622,1205,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_196_R_TC_46/2307,1722,250,355/pct:40/0/default.jpg",,,,,75,196 R,2307,1722,250,355,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_220_TC_46/1372,3887,450,550/pct:40/0/default.jpg",,,,,51,220,1372,3887,450,550,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_282_R_TC_46/2282,902,682,1552/pct:40/0/default.jpg",,,,,271,282 R,2282,902,682,1552,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_062_V_TC_46/2695,2375,460,2092/pct:40/0/default.jpg",,,,,468,62 V,2695,2375,460,2092,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_036_R_TC_46/3410,1187,457,450/pct:40/0/default.jpg",,,,,45,36 R,3410,1187,457,450,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_091_R_TC_46/1870,3072,305,1572/pct:40/0/default.jpg",,,,,356,91 R,1870,3072,305,1572,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_264_R_TC_46/1550,3395,595,2037/pct:40/0/default.jpg",,,,,463,264 R,1550,3395,595,2037,
"https://stacks.stanford.edu/image/iiif/rc239bc1052%2F345_163_V_TC_46/3525,1485,215,825/pct:40/0/default.jpg",,,,,345,163 V,3525,1485,215,825,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_111_V_TC_46/405,3180,452,1210/pct:40/0/default.jpg",,,,,327,111 V,405,3180,452,1210,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_277_V_TC_46/2482,3340,550,945/pct:40/0/default.jpg",,,,,463,277 V,2482,3340,550,945,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_121_R_TC_46/255,1832,282,645/pct:40/0/default.jpg",,,,,437,121 R,255,1832,282,645,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_081_R_TC_46/137,2395,962,650/pct:40/0/default.jpg",,,,,295,81 R,137,2395,962,650,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_031_V_TC_46/1315,542,625,1790/pct:40/0/default.jpg",,,,,29,31 V,1315,542,625,1790,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_075_R_TC_46/2,3580,392,337/pct:40/0/default.jpg",,,,,485,75 R,2,3580,392,337,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_016_V_TC_46/572,372,390,480/pct:40/0/default.jpg",,,,,330,16 V,572,372,390,480,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_253_V_TC_46/867,4292,235,1517/pct:40/0/default.jpg",,,,,16II,253 V,867,4292,235,1517,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_144_R_TC_46/2225,5845,1127,665/pct:40/0/default.jpg",,,,,295,144 R,2225,5845,1127,665,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_043_R_TC_46/260,3580,242,1110/pct:40/0/default.jpg",,,,,29,43 R,260,3580,242,1110,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_043_V_TC_46/2175,1217,297,947/pct:40/0/default.jpg",,,,,66A,43 V,2175,1217,297,947,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_062_R_TC_46/170,1855,947,1930/pct:40/0/default.jpg",,,,,468,62 R,170,1855,947,1930,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_182_R_TC_46/802,987,285,1047/pct:40/0/default.jpg",,,,,271,182 R,802,987,285,1047,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_4_V_TC_46/737,3105,242,375/pct:40/0/default.jpg",,,,,263,4 V,737,3105,242,375,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_123_V_TC_46/1635,4900,112,347/pct:40/0/default.jpg",,,,,29,123 V,1635,4900,112,347,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_226_V_TC_46/1750,4552,570,695/pct:40/0/default.jpg",,,,,83,226 V,1750,4552,570,695,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_127_V_TC_46/1025,2492,377,3577/pct:40/0/default.jpg",,,,,437,127 V,1025,2492,377,3577,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_71_R_TC_46/162,7240,360,482/pct:40/0/default.jpg",,,,,94,71 R,162,7240,360,482,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_012_TC_46/427,1750,282,387/pct:40/0/default.jpg",,,,,441,12,427,1750,282,387,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_215_V_TC_46/1887,4247,195,317/pct:40/0/default.jpg",,,,,271,215 V,1887,4247,195,317,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_028_V_TC_46/3520,2180,465,712/pct:40/0/default.jpg",,,,,92,28 V,3520,2180,465,712,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_025_V_TC_46/3027,5642,530,1182/pct:40/0/default.jpg",,,,,26,25 V,3027,5642,530,1182,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_39_V_TC_46/3190,4402,522,2290/pct:40/0/default.jpg",,,,,50,39 V,3190,4402,522,2290,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_173_R_TC_46/2600,852,632,612/pct:40/0/default.jpg",,,,,295,173 R,2600,852,632,612,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_120_R_TC_46/3717,5862,327,272/pct:40/0/default.jpg",,,,,437,120 R,3717,5862,327,272,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_7_R_TC_46/2157,3160,310,1897/pct:40/0/default.jpg",,,,,27,7 R,2157,3160,310,1897,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_177_R_TC_46/745,985,252,880/pct:40/0/default.jpg",,,,,271,177 R,745,985,252,880,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_167_R_TC_46/272,2722,660,625/pct:40/0/default.jpg",,,,,295,167 R,272,2722,660,625,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_133_R_TC_46/2335,4357,362,357/pct:40/0/default.jpg",,,,,27,133 R,2335,4357,362,357,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_265_V_TC_46/3605,5200,367,692/pct:40/0/default.jpg",,,,,10,265 V,3605,5200,367,692,
"https://stacks.stanford.edu/image/iiif/nm203xw8381%2F002I_115_V_TC_46/965,742,2695,2400/pct:40/0/default.jpg",,,,,2I,115 V,965,742,2695,2400,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_015_V_TC_46/1842,3052,182,705/pct:40/0/default.jpg",,,,,271,15 V,1842,3052,182,705,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_221_R_TC_46/1395,1815,370,342/pct:40/0/default.jpg",,,,,438,221 R,1395,1815,370,342,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_046_R_TC_46/2090,5712,380,497/pct:40/0/default.jpg",,,,,92,46 R,2090,5712,380,497,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_025_R_TC_46/1642,2912,320,407/pct:40/0/default.jpg",,,,,319,25 R,1642,2912,320,407,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_070_V_TC_46/752,1705,142,765/pct:40/0/default.jpg",,,,,469,70 V,752,1705,142,765,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_218_R_TC_46/1365,410,402,902/pct:40/0/default.jpg",,,,,438,218 R,1365,410,402,902,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_178_R_TC_46/2275,4475,597,1747/pct:40/0/default.jpg",,,,,16II,178 R,2275,4475,597,1747,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_118_R_TC_46/67,2160,230,442/pct:40/0/default.jpg",,,,,136,118 R,67,2160,230,442,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_067_R_TC_46/2035,7000,300,380/pct:40/0/default.jpg",,,,,10,67 R,2035,7000,300,380,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_075_V_TC_46/2017,3027,612,2050/pct:40/0/default.jpg",,,,,321,75 V,2017,3027,612,2050,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_058_R_TC_46/297,490,517,1780/pct:40/0/default.jpg",,,,,468,58 R,297,490,517,1780,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_135_V_TC_46/605,1802,427,1145/pct:40/0/default.jpg",,,,,469,135 V,605,1802,427,1145,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_162_V_TC_46/1710,4955,420,352/pct:40/0/default.jpg",,,,,271,162 V,1710,4955,420,352,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_155_V_TC_46/697,2455,405,580/pct:40/0/default.jpg",,,,,66A,155 V,697,2455,405,580,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_172_V_TC_46/1497,2057,595,1305/pct:40/0/default.jpg",,,,,83,172 V,1497,2057,595,1305,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_158_R_TC_46/10,3560,272,1065/pct:40/0/default.jpg",,,,,270,158 R,10,3560,272,1065,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_041_TC_46/150,4307,230,972/pct:40/0/default.jpg",,,,,441,41,150,4307,230,972,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_195_V_TC_46/3117,2192,672,2042/pct:40/0/default.jpg",,,,,16II,195 V,3117,2192,672,2042,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_063_V_TC_46/1267,3945,367,1120/pct:40/0/default.jpg",,,,,16II,63 V,1267,3945,367,1120,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_157_V_TC_46/1002,2397,1775,4092/pct:40/0/default.jpg",,,,,52,157 V,1002,2397,1775,4092,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_064_R_TC_46/422,3890,295,355/pct:40/0/default.jpg",,,,,29,64 R,422,3890,295,355,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_254_V_TC_46/1245,1352,545,532/pct:40/0/default.jpg",,,,,485,254 V,1245,1352,545,532,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_97_V_TC_46/1087,5907,675,1632/pct:40/0/default.jpg",,,,,315,97 V,1087,5907,675,1632,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_124_V_TC_46/607,1955,567,1097/pct:40/0/default.jpg",,,,,366,124 V,607,1955,567,1097,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_289_TC_46/2245,3042,385,3860/pct:40/0/default.jpg",,,,,266,289,2245,3042,385,3860,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_114_V_TC_46/695,1722,327,390/pct:40/0/default.jpg",,,,,319,114 V,695,1722,327,390,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_605_V_TC_46/280,4175,802,2325/pct:40/0/default.jpg",,,,,484,605 V,280,4175,802,2325,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_33_R_TC_46/1565,3400,455,547/pct:40/0/default.jpg",,,,,161,33 R,1565,3400,455,547,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_152_V_TC_46/610,3822,470,530/pct:40/0/default.jpg",,,,,437,152 V,610,3822,470,530,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_288_TC_46/2982,2997,910,1100/pct:40/0/default.jpg",,,,,266,288,2982,2997,910,1100,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_081_R_TC_46/397,2655,412,812/pct:40/0/default.jpg",,,,,75,81 R,397,2655,412,812,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_093_V_TC_46/457,2880,300,372/pct:40/0/default.jpg",,,,,628,93 V,457,2880,300,372,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_127_R_TC_46/1897,2915,485,922/pct:40/0/default.jpg",,,,,437,127 R,1897,2915,485,922,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_063_V_TC_46/2512,1972,640,3170/pct:40/0/default.jpg",,,,,468,63 V,2512,1972,640,3170,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_247_R_TC_46/190,1722,692,1465/pct:40/0/default.jpg",,,,,49,247 R,190,1722,692,1465,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_028_V_TC_46/3202,3335,480,750/pct:40/0/default.jpg",,,,,16II,28 V,3202,3335,480,750,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_104_R_TC_46/205,2942,542,525/pct:40/0/default.jpg",,,,,295,104 R,205,2942,542,525,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_092_V_TC_46/682,777,360,855/pct:40/0/default.jpg",,,,,402,92 V,682,777,360,855,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_133_R_TC_46/2302,1942,230,860/pct:40/0/default.jpg",,,,,271,133 R,2302,1942,230,860,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_016_V_TC_46/2172,3572,275,565/pct:40/0/default.jpg",,,,,66A,16 V,2172,3572,275,565,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_47_V_TC_46/1830,2752,517,757/pct:40/0/default.jpg",,,,,83,47 V,1830,2752,517,757,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_137_V_TC_46/3430,2192,472,1710/pct:40/0/default.jpg",,,,,49,137 V,3430,2192,472,1710,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_103_R_TC_46/177,1390,285,997/pct:40/0/default.jpg",,,,,468,103 R,177,1390,285,997,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_051_R_TC_46/1667,3515,297,877/pct:40/0/default.jpg",,,,,463,51 R,1667,3515,297,877,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_098_R_TC_46/2445,4195,465,1167/pct:40/0/default.jpg",,,,,29,98 R,2445,4195,465,1167,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_111_V_TC_46/742,1600,585,4212/pct:40/0/default.jpg",,,,,463,111 V,742,1600,585,4212,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_058_R_TC_46/3395,2035,232,377/pct:40/0/default.jpg",,,,,52,58 R,3395,2035,232,377,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_312_R_TC_46/2115,285,410,322/pct:40/0/default.jpg",,,,,49,312 R,2115,285,410,322,
"https://stacks.stanford.edu/image/iiif/gf842rx6366%2F459_091_V_TC_46/1002,1722,477,1835/pct:40/0/default.jpg",,,,,459,91 V,1002,1722,477,1835,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_142_R_TC_46/45,6482,385,515/pct:40/0/default.jpg",,,,,3,142 R,45,6482,385,515,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_329_R_TC_46/3327,3800,432,752/pct:40/0/default.jpg",,,,,463,329 R,3327,3800,432,752,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_230_V_TC_46/545,3697,580,1580/pct:40/0/default.jpg",,,,,17,230 V,545,3697,580,1580,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_68_V_TC_46/3085,6100,342,352/pct:40/0/default.jpg",,,,,315,68 V,3085,6100,342,352,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_582_R_TC_46/3125,3835,402,807/pct:40/0/default.jpg",,,,,463,582 R,3125,3835,402,807,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_218_R_TC_46/32,3740,355,1580/pct:40/0/default.jpg",,,,,16II,218 R,32,3740,355,1580,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_71_R_TC_46/2102,4677,522,335/pct:40/0/default.jpg",,,,,49,71 R,2102,4677,522,335,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_095_R_TC_46/1745,2337,337,2520/pct:40/0/default.jpg",,,,,485,95 R,1745,2337,337,2520,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_264_R_TC_46/255,1065,372,977/pct:40/0/default.jpg",,,,,463,264 R,255,1065,372,977,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_182_R_TC_46/2010,345,200,252/pct:40/0/default.jpg",,,,,437,182 R,2010,345,200,252,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_159_R_TC_46/117,3500,322,1282/pct:40/0/default.jpg",,,,,319,159 R,117,3500,322,1282,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_103_R_TC_46/2295,1460,272,1140/pct:40/0/default.jpg",,,,,271,103 R,2295,1460,272,1140,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_62_R_TC_46/327,3712,402,827/pct:40/0/default.jpg",,,,,83,62 R,327,3712,402,827,
"https://stacks.stanford.edu/image/iiif/pj101rk1280%2F291_139_V_TC_46/552,3992,110,1010/pct:40/0/default.jpg",,,,,291,139 V,552,3992,110,1010,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_072_V_TC_46/3625,2670,322,652/pct:40/0/default.jpg",,,,,75,72 V,3625,2670,322,652,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_377_V_TC_46/3400,670,307,1152/pct:40/0/default.jpg",,,,,49,377 V,3400,670,307,1152,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_278_V_TC_46/3045,4027,540,880/pct:40/0/default.jpg",,,,,16II,278 V,3045,4027,540,880,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_115_V_TC_46/1202,5885,777,752/pct:40/0/default.jpg",,,,,31,115 V,1202,5885,777,752,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_103_V_TC_46/1877,4287,285,365/pct:40/0/default.jpg",,,,,271,103 V,1877,4287,285,365,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_065_R_TC_46/1807,3317,615,2047/pct:40/0/default.jpg",,,,,485,65 R,1807,3317,615,2047,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_018_V_TC_46/2155,3770,487,755/pct:40/0/default.jpg",,,,,66A,18 V,2155,3770,487,755,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_364_R_TC_46/90,4235,385,460/pct:40/0/default.jpg",,,,,485,364 R,90,4235,385,460,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_305_V_TC_46/3360,5657,662,3440/pct:40/0/default.jpg",,,,,10,305 V,3360,5657,662,3440,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_119_V_TC_46/1145,4650,420,852/pct:40/0/default.jpg",,,,,16II,119 V,1145,4650,420,852,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_016_R_TC_46/142,1465,250,1012/pct:40/0/default.jpg",,,,,29,16 R,142,1465,250,1012,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_050_R_TC_46/1977,1690,190,230/pct:40/0/default.jpg",,,,,327,50 R,1977,1690,190,230,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_149_V_TC_46/935,2472,530,2265/pct:40/0/default.jpg",,,,,468,149 V,935,2472,530,2265,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_084_R_TC_46/40,187,257,360/pct:40/0/default.jpg",,,,,628,84 R,40,187,257,360,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_21_R_TC_46/1775,2540,640,507/pct:40/0/default.jpg",,,,,315,21 R,1775,2540,640,507,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_070_R_TC_46/192,3020,235,532/pct:40/0/default.jpg",,,,,16II,70 R,192,3020,235,532,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_243_R_TC_46/522,1135,312,690/pct:40/0/default.jpg",,,,,83,243 R,522,1135,312,690,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_157_TC_46/12,3742,582,1495/pct:40/0/default.jpg",,,,,51,157,12,3742,582,1495,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_165_V_TC_46/1012,3022,522,1155/pct:40/0/default.jpg",,,,,485,165 V,1012,3022,522,1155,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_254_V_TC_46/3577,4442,392,812/pct:40/0/default.jpg",,,,,49,254 V,3577,4442,392,812,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_165_V_TC_46/477,1700,257,330/pct:40/0/default.jpg",,,,,327,165 V,477,1700,257,330,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_080_R_TC_46/2057,2452,325,462/pct:40/0/default.jpg",,,,,10,80 R,2057,2452,325,462,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_47_V_TC_46/570,2572,750,757/pct:40/0/default.jpg",,,,,161,47 V,570,2572,750,757,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_241_V_TC_46/847,602,1115,705/pct:40/0/default.jpg",,,,,17,241 V,847,602,1115,705,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_017_R_TC_46/280,4697,332,460/pct:40/0/default.jpg",,,,,10,17 R,280,4697,332,460,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_206_V_TC_46/440,622,302,705/pct:40/0/default.jpg",,,,,327,206 V,440,622,302,705,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_139_V_TC_46/3045,2012,67,500/pct:40/0/default.jpg",,,,,48,139 V,3045,2012,67,500,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_066_V_TC_46/975,1450,557,2072/pct:40/0/default.jpg",,,,,16II,66 V,975,1450,557,2072,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_029_V_TC_46/417,852,557,512/pct:40/0/default.jpg",,,,,405,29 V,417,852,557,512,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_075_R_TC_46/3070,915,600,857/pct:40/0/default.jpg",,,,,463,75 R,3070,915,600,857,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_091_V_TC_46/3627,5580,252,652/pct:40/0/default.jpg",,,,,10,91 V,3627,5580,252,652,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_194_R_TC_46/1965,397,370,370/pct:40/0/default.jpg",,,,,437,194 R,1965,397,370,370,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_119_V_TC_46/475,2445,780,930/pct:40/0/default.jpg",,,,,463,119 V,475,2445,780,930,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_076_R_TC_46/165,397,650,2477/pct:40/0/default.jpg",,,,,468,76 R,165,397,650,2477,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_076_R_TC_46/175,1162,485,1060/pct:40/0/default.jpg",,,,,10,76 R,175,1162,485,1060,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_061_R_TC_46/225,2020,515,752/pct:40/0/default.jpg",,,,,295,61 R,225,2020,515,752,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_113_R_TC_46/2,3697,242,447/pct:40/0/default.jpg",,,,,406,113 R,2,3697,242,447,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_026_V_TC_46/1107,335,507,1817/pct:40/0/default.jpg",,,,,92,26 V,1107,335,507,1817,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_192_V_TC_46/3670,2842,747,562/pct:40/0/default.jpg",,,,,295,192 V,3670,2842,747,562,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_67_V_TC_46/3392,4320,415,882/pct:40/0/default.jpg",,,,,49,67 V,3392,4320,415,882,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_108_R_TC_46/2,1552,415,845/pct:40/0/default.jpg",,,,,11,108 R,2,1552,415,845,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_133_V_TC_46/3675,2342,347,945/pct:40/0/default.jpg",,,,,10,133 V,3675,2342,347,945,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_58_R_TC_46/1442,1525,355,560/pct:40/0/default.jpg",,,,,275,58 R,1442,1525,355,560,
