"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"111","wd443nz9456%2F012_065_V_TC_46",1685,8563,2133,60,4892,8622,34.4439901880621,99.31570401299,43.6017988552739,0.69589422407794
"112","wd443nz9456%2F012_221_R_TC_46",485,3,2720,105,4856,8398,9.98764415156507,0.0357227911407478,56.0131795716639,1.25029768992617
"113","vx143vh9242%2F017_123_V_TC_46",1393,9198,1813,120,5935,9316,23.4709351305813,98.7333619579218,30.547598989048,1.2881064834693
"114","vx143vh9242%2F017_123_V_TC_46",3680,9198,1723,120,5935,9316,62.0050547598989,98.7333619579218,29.0311710193766,1.2881064834693
"115","vx143vh9242%2F017_36_R_TC_46",480,5,1680,90,5854,9318,8.19952169456782,0.0536595836016313,28.6983259309874,0.965872504829363
"116","xd956wx5361%2F022_011_R_TC_46",605,3,1615,225,5967,8921,10.1390983743925,0.0336285169824011,27.0655270655271,2.52213877368008
"117","xd956wx5361%2F022_011_R_TC_46",2598,3,1928,225,5967,8921,43.5394670688788,0.0336285169824011,32.31104407575,2.52213877368008
"118","xd956wx5361%2F022_075_R_TC_46",2525,3,1908,220,5961,8827,42.3586646535816,0.0339866319247763,32.0080523402114,2.49235300781693
"119","xd956wx5361%2F022_076_R_TC_46",2498,3,1905,163,5938,8914,42.0680363758841,0.0336549248373345,32.0815089255642,1.82858424949518
"120","xd956wx5361%2F022_129_V_TC_46",1445,3,1943,230,6028,8935,23.9714664897147,0.0335758254057079,32.2329130723291,2.57414661443761
"121","xd956wx5361%2F022_158_R_TC_46",2548,3,2015,228,5936,8868,42.9245283018868,0.03382949932341,33.9454177897574,2.57104194857916
"122","xd956wx5361%2F022_158_R_TC_46",2548,8698,2023,173,5936,8868,42.9245283018868,98.0829950383401,34.0801886792453,1.95083446098331
"123","xd956wx5361%2F022_161_V_TC_46",1680,3,1943,100,5909,8935,28.4312066339482,0.0335758254057079,32.8820443391437,1.11919418019026
"124","nz663nv2057%2F023_051_V_TC_46",938,3,2888,175,5423,8406,17.2966992439609,0.0356887937187723,53.2546560944127,2.08184630026172
"125","nz663nv2057%2F023_051_V_TC_46",938,8310,2888,98,5423,8406,17.2966992439609,98.8579586009993,53.2546560944127,1.16583392814656
"126","nz663nv2057%2F023_058_V_TC_46",1588,3,2688,195,6286,8454,25.2624880687241,0.035486160397445,42.7616926503341,2.30660042583392
"127","nz663nv2057%2F023_060_V_TC_46",1518,8223,3005,198,6238,8418,24.3347226675216,97.6835352815396,48.1724911830715,2.35210263720599
"128","nz663nv2057%2F023_091_V_TC_46",1925,888,70,160,6502,8478,29.6062749923101,10.4741684359519,1.07659181790218,1.88723755602737
"129","nz663nv2057%2F023_091_V_TC_46",1858,2363,130,193,6502,8478,28.5758228237465,27.8721396555791,1.99938480467548,2.27648030195801
"130","nz663nv2057%2F023_091_V_TC_46",1855,2988,108,183,6502,8478,28.5296831744079,35.244161358811,1.66102737619194,2.1585279547063
"131","nz663nv2057%2F023_091_V_TC_46",1863,3643,80,170,6502,8478,28.652722239311,42.9700401037981,1.23039064903107,2.00518990327908
"132","nz663nv2057%2F023_091_V_TC_46",1883,4048,113,213,6502,8478,28.9603199015687,47.7471101674923,1.73792679175638,2.51238499646143
"133","nz663nv2057%2F023_091_V_TC_46",1830,4318,133,310,6502,8478,28.1451860965857,50.9318235432885,2.04552445401415,3.65652276480302
"134","nz663nv2057%2F023_091_V_TC_46",1830,4680,105,203,6502,8478,28.1451860965857,55.2016985138004,1.61488772685328,2.39443264920972
"135","nz663nv2057%2F023_091_V_TC_46",1830,5705,95,205,6502,8478,28.1451860965857,67.2918141071007,1.46108889572439,2.41802311866006
"136","nz663nv2057%2F023_091_V_TC_46",1838,5945,145,353,6502,8478,28.2682251614888,70.1226704411418,2.23008305136881,4.16371785798537
"137","nz663nv2057%2F023_100_V_TC_46",1928,1928,140,210,6538,8466,29.4891404099113,22.7734467280888,2.14132762312634,2.48051027639972
"138","nz663nv2057%2F023_100_V_TC_46",1938,2143,138,195,6538,8466,29.6420923829917,25.3130167729743,2.11073722851025,2.30333097094259
"139","nz663nv2057%2F023_100_V_TC_46",1920,2343,155,215,6538,8466,29.3667788314469,27.6754075124026,2.37075558274702,2.53957004488542
"140","nz663nv2057%2F023_100_V_TC_46",1935,2563,118,205,6538,8466,29.5962067910676,30.2740373257737,1.80483328234934,2.42145050791401
"141","nz663nv2057%2F023_100_V_TC_46",1935,2773,150,200,6538,8466,29.5962067910676,32.7545476021734,2.29427959620679,2.3623907394283
"142","nz663nv2057%2F023_100_V_TC_46",1920,2978,158,180,6538,8466,29.3667788314469,35.1759981100874,2.41664117467115,2.12615166548547
"143","nz663nv2057%2F023_100_V_TC_46",1953,4433,133,195,6538,8466,29.8715203426124,52.3623907394283,2.03426124197002,2.30333097094259
"144","nz663nv2057%2F023_100_V_TC_46",1933,4633,150,193,6538,8466,29.5656163964515,54.7247814788566,2.29427959620679,2.27970706354831
"145","nz663nv2057%2F023_100_V_TC_46",1960,6043,123,205,6538,8466,29.9785867237687,71.3796361918261,1.88130926888957,2.42145050791401
"146","rf352tc5448%2F026_008_V_TC_46",2125,415,853,120,5458,8274,38.933675338952,5.01571186850375,15.6284353242946,1.45032632342277
"147","sm247tk3982%2F028_11_R_TC_46",478,4045,1545,145,5129,8425,9.31955546890232,48.0118694362018,30.122830961201,1.72106824925816
"148","sm247tk3982%2F028_11_R_TC_46",433,4195,1590,148,5129,8425,8.44219146032365,49.7922848664688,31.0001949697797,1.7566765578635
"149","sm247tk3982%2F028_11_R_TC_46",435,4348,1480,153,5129,8425,8.48118541626048,51.6083086053413,28.855527393254,1.8160237388724
"150","sm247tk3982%2F028_11_R_TC_46",433,4505,1545,163,5129,8425,8.44219146032365,53.4718100890208,30.122830961201,1.93471810089021
"151","sm247tk3982%2F028_11_R_TC_46",433,4673,1460,133,5129,8425,8.44219146032365,55.4658753709199,28.4655878338857,1.5786350148368
"152","sm247tk3982%2F028_11_R_TC_46",908,4810,960,155,5129,8425,17.7032559953207,57.0919881305638,18.7170988496783,1.83976261127596
"153","sm247tk3982%2F028_13_R_TC_46",2315,618,1568,243,5065,8425,45.7058242843041,7.3353115727003,30.9575518262586,2.88427299703264
"154","sm247tk3982%2F028_13_R_TC_46",2315,868,1568,153,5065,8425,45.7058242843041,10.3026706231454,30.9575518262586,1.8160237388724
"155","sm247tk3982%2F028_13_R_TC_46",2315,1025,1568,295,5065,8425,45.7058242843041,12.1661721068249,30.9575518262586,3.50148367952522
"156","sm247tk3982%2F028_41_R_TC_46",525,8830,1705,153,5398,8982,9.72582437939978,98.3077265642396,31.5857725083364,1.70340681362725
"157","sm247tk3982%2F028_41_R_TC_46",2623,8830,1675,153,5398,8982,48.5920711374583,98.3077265642396,31.0300111152279,1.70340681362725
"158","sm247tk3982%2F028_42_V_TC_46",3155,4575,1335,145,4989,8469,63.2391260773702,54.0205455189515,26.7588695129284,1.71212657928917
"159","sm247tk3982%2F028_44_V_TC_46",1110,4120,1485,175,4917,8469,22.5747406955461,48.6480103908372,30.2013422818792,2.06635966465935
"160","sm247tk3982%2F028_44_V_TC_46",1110,4300,1265,138,4917,8469,22.5747406955461,50.7734089030582,25.7270693512304,1.6294721927028
"161","sm247tk3982%2F028_47_R_TC_46",340,1358,1375,163,5041,8443,6.74469351319183,16.0843302143788,27.2763340607022,1.93059339097477
"162","sm247tk3982%2F028_47_R_TC_46",340,1525,1685,143,5041,8443,6.74469351319183,18.0623001302854,33.4259075580242,1.69371076631529
"163","sm247tk3982%2F028_51_R_TC_46",2660,2473,1428,153,4977,8473,53.4458509142053,29.1868287501475,28.6919831223629,1.80573586687124
"164","sm247tk3982%2F028_53_V_TC_46",3285,105,1658,25,5090,8478,64.5383104125737,1.23849964614296,32.573673870334,0.294880868129276
"165","sm247tk3982%2F028_54_V_TC_46",1400,895,1423,165,5099,8510,27.4563639929398,10.5170387779083,27.9074328299667,1.93889541715629
"166","sm247tk3982%2F028_54_V_TC_46",1580,1065,1265,153,5099,8510,30.9864679348892,12.5146886016451,24.8087860364777,1.7978848413631
"167","sm247tk3982%2F028_62_R_TC_46",2408,4615,1630,155,5065,8453,47.5419545903258,54.5960014196143,32.1816386969398,1.83366852005205
"168","sm247tk3982%2F028_62_R_TC_46",2415,4775,1640,165,5065,8453,47.680157946693,56.4888205370874,32.3790720631787,1.95196971489412
"169","sm247tk3982%2F028_62_R_TC_46",2818,4945,1038,155,5065,8453,55.6367226061204,58.4999408494026,20.4935834155972,1.83366852005205
"170","sm247tk3982%2F028_65_R_TC_46",955,5438,1060,155,5057,8461,18.8847142574649,64.2713627230824,20.9610440972909,1.83193475948469
"171","sm247tk3982%2F028_65_R_TC_46",440,5598,1535,145,5057,8461,8.70081075736603,66.1623921522279,30.3539648012656,1.7137454201631
"172","sm247tk3982%2F028_65_R_TC_46",440,5780,1528,128,5057,8461,8.70081075736603,68.3134381278809,30.2155428119438,1.51282354331639
"173","sm247tk3982%2F028_65_R_TC_46",440,5913,1605,145,5057,8461,8.70081075736603,69.8853563408581,31.7381846944829,1.7137454201631
"174","sm247tk3982%2F028_66_R_TC_46",420,8335,1543,33,5049,8453,8.3184789067142,98.6040459008636,30.5605070310953,0.390393942978824
"175","sm247tk3982%2F028_72_V_TC_46",3800,5110,1050,163,5123,8462,74.175287917236,60.3876152209879,20.4958032402889,1.92625856771449
"176","sm247tk3982%2F028_72_V_TC_46",3228,5278,1630,155,5123,8462,63.009955104431,62.3729614748286,31.8172945539723,1.83171826991255
"177","sm247tk3982%2F028_72_V_TC_46",3545,5438,1285,143,5123,8462,69.1977357017373,64.2637674308674,25.0829592035916,1.68990782320964
